##关卡ID,名称,boss图,xml提示,索引名称,关卡等级,关卡集合序号,章节名称,章节索引名称,背景地图,地图,X坐标,Y坐标,战斗地图,战斗地图X,战斗地图Y,"引导性检查（{""appointLevel"", 20}/{""equipCheck""}/{""awakeCheck"", 20}）",标题（用于文字简介）,"偏移（{x, y, x1, x2, w}）",品质基数 100白色101蓝色102金色105传奇,"三星奖励（{物品entryId, 数量, 品质}",基础奖励,"可能奖励（1为金钱,2为元宝,3为装备,若为普通物品则直接以字符串格式填写物品的id：""10001""）",消耗体力,地图名,遇多少次怪,关联任务ID,关联开启功能信息索引,战斗中表演的电影的索引（文件名）,怪物库,敌营战力,下一关卡,战败提示,轨迹点,显示条件
Id_kn,name_s,bossImage_n,namexml_s,indexName_s,camLevel,chapterId_n,chapterName_s,chapterIndexName_s,bgImage_s,mapId_n,x_n,y_n,fightMap_n,fightMapX_n,fightMapY_n,guideCheck_t,title_s,offset_t,base_t,starItem_t,basePrize_t,prize_t,consume_n,map_c,autoFightNum_n,taskId_n,funcIndex_s,movieName_s,enemy_t,fighting_n,next_n,lostTips_s,spot_t,open_c
1082,长安城3_2,100032,,3_2,0,1009,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,长安城,3,,,,"[2]=108202,[3]=108203,[4]=108204,[5]=108205,[6]=108206,[8]=108208,[9]=108209,[10]=108210,[11]=108211,[12]=108212",,83,,,
1083,长安城3_3,20001,,3_3,0,1009,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,长安城,3,,,,"[2]=108302,[3]=108303,[4]=108304,[5]=108305,[6]=108306,[8]=108308,[9]=108309,[10]=108310,[11]=108311,[12]=108312",,84,,,
1084,长安城3_4,110005,,3_4,0,1009,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,长安城,3,,,,[10]=108410,,85,,,
1085,长安城3_5,100030,,3_5,0,1009,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,长安城,3,,,,"[2]=108502,[3]=108503,[4]=108504,[5]=108505,[6]=108506,[8]=108508,[9]=108509,[10]=108510,[11]=108511,[12]=108512",,86,,,
1086,长安城3_6,110001,,3_6,0,1009,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,长安城,3,,,,[10]=108610,,87,,,
1087,长安城3_7,20010,,3_7,0,1009,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,长安城,3,,,,"[2]=108702,[3]=108703,[4]=108704,[5]=108705,[6]=108706,[8]=108708,[9]=108709,[10]=108710,[11]=108711,[12]=108712",,88,,,
1088,长安城3_8,100032,,3_8,0,1009,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,长安城,3,,,,"[2]=108802,[3]=108803,[4]=108804,[5]=108805,[6]=108806,[8]=108808,[9]=108809,[10]=108810,[11]=108811,[12]=108812",,89,,,
1089,长安城3_9,20005,,3_9,0,1009,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,长安城,3,,,,"[2]=108902,[3]=108903,[4]=108904,[5]=108905,[6]=108906,[8]=108908,[9]=108909,[10]=108910,[11]=108911,[12]=108912",,90,,,
1090,长安城3_10,100031,,3_10,0,1009,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,长安城,3,,,,"[2]=109002,[3]=109003,[4]=109004,[5]=109005,[6]=109006,[8]=109008,[9]=109009,[10]=109010,[11]=109011,[12]=109012",,91,,,
1091,五指山1_1,110002,,1_1,0,1010,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,[10]=109110,,92,,,
1092,五指山1_2,100030,,1_2,0,1010,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,"[2]=109202,[3]=109203,[4]=109204,[5]=109205,[6]=109206,[8]=109208,[9]=109209,[10]=109210,[11]=109211,[12]=109212",,93,,,
1093,五指山1_3,100032,,1_3,0,1010,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,"[2]=109302,[3]=109303,[4]=109304,[5]=109305,[6]=109306,[8]=109308,[9]=109309,[10]=109310,[11]=109311,[12]=109312",,94,,,
1094,五指山1_4,100031,,1_4,0,1010,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,"[2]=109402,[3]=109403,[4]=109404,[5]=109405,[6]=109406,[8]=109408,[9]=109409,[10]=109410,[11]=109411,[12]=109412",,95,,,
1095,五指山1_5,20010,,1_5,0,1010,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,"[2]=109502,[3]=109503,[4]=109504,[5]=109505,[6]=109506,[8]=109508,[9]=109509,[10]=109510,[11]=109511,[12]=109512",,96,,,
1096,五指山1_6,20001,,1_6,0,1010,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,"[2]=109602,[3]=109603,[4]=109604,[5]=109605,[6]=109606,[8]=109608,[9]=109609,[10]=109610,[11]=109611,[12]=109612",,97,,,
1097,五指山1_7,110002,,1_7,0,1010,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,[10]=109710,,98,,,
1098,五指山1_8,100032,,1_8,0,1010,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,"[2]=109802,[3]=109803,[4]=109804,[5]=109805,[6]=109806,[8]=109808,[9]=109809,[10]=109810,[11]=109811,[12]=109812",,99,,,
1099,五指山1_9,120043,,1_9,0,1010,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,"[2]=109902,[3]=109903,[4]=109904,[5]=109905,[6]=109906,[8]=109908,[9]=109909,[10]=109910,[11]=109911,[12]=109912",,100,,,
1100,五指山1_10,100030,,1_10,0,1010,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,"[2]=110002,[3]=110003,[4]=110004,[5]=110005,[6]=110006,[8]=110008,[9]=110009,[10]=110010,[11]=110011,[12]=110012",,101,,,
1101,五指山2_1,110003,,2_1,0,1011,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,[10]=110110,,102,,,
1102,五指山2_2,20005,,2_2,0,1011,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,"[2]=110202,[3]=110203,[4]=110204,[5]=110205,[6]=110206,[8]=110208,[9]=110209,[10]=110210,[11]=110211,[12]=110212",,103,,,
1103,五指山2_3,110006,,2_3,0,1011,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,[10]=110310,,104,,,
1104,五指山2_4,100033,,2_4,0,1011,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,"[2]=110402,[3]=110403,[4]=110404,[5]=110405,[6]=110406,[8]=110408,[9]=110409,[10]=110410,[11]=110411,[12]=110412",,105,,,
1105,五指山2_5,110003,,2_5,0,1011,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,[10]=110510,,106,,,
1106,五指山2_6,20011,,2_6,0,1011,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,"[2]=110602,[3]=110603,[4]=110604,[5]=110605,[6]=110606,[8]=110608,[9]=110609,[10]=110610,[11]=110611,[12]=110612",,107,,,
1107,五指山2_7,110002,,2_7,0,1011,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,[10]=110710,,108,,,
1108,五指山2_8,100033,,2_8,0,1011,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,"[2]=110802,[3]=110803,[4]=110804,[5]=110805,[6]=110806,[8]=110808,[9]=110809,[10]=110810,[11]=110811,[12]=110812",,109,,,
1109,五指山2_9,110004,,2_9,0,1011,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,[10]=110910,,110,,,
1110,五指山2_10,110004,,2_10,0,1011,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,[10]=111010,,111,,,
1111,五指山3_1,110005,,3_1,0,1012,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,[10]=111110,,112,,,
1112,五指山3_2,110001,,3_2,0,1012,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,[10]=111210,,113,,,
1113,五指山3_3,20001,,3_3,0,1012,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,"[2]=111302,[3]=111303,[4]=111304,[5]=111305,[6]=111306,[8]=111308,[9]=111309,[10]=111310,[11]=111311,[12]=111312",,114,,,
1114,五指山3_4,110006,,3_4,0,1012,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,[10]=111410,,115,,,
1115,五指山3_5,20005,,3_5,0,1012,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,"[2]=111502,[3]=111503,[4]=111504,[5]=111505,[6]=111506,[8]=111508,[9]=111509,[10]=111510,[11]=111511,[12]=111512",,116,,,
1116,五指山3_6,20005,,3_6,0,1012,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,"[2]=111602,[3]=111603,[4]=111604,[5]=111605,[6]=111606,[8]=111608,[9]=111609,[10]=111610,[11]=111611,[12]=111612",,117,,,
1117,五指山3_7,100034,,3_7,0,1012,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,"[2]=111702,[3]=111703,[4]=111704,[5]=111705,[6]=111706,[8]=111708,[9]=111709,[10]=111710,[11]=111711,[12]=111712",,118,,,
1118,五指山3_8,110006,,3_8,0,1012,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,[10]=111810,,119,,,
1119,五指山3_9,110003,,3_9,0,1012,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,[10]=111910,,120,,,
1120,五指山3_10,20006,,3_10,0,1012,五指山,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,五指山,3,,,,"[2]=112002,[3]=112003,[4]=112004,[5]=112005,[6]=112006,[8]=112008,[9]=112009,[10]=112010,[11]=112011,[12]=112012",,121,,,
1121,高老庄1_1,20007,,1_1,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=112102,[3]=112103,[4]=112104,[5]=112105,[6]=112106,[8]=112108,[9]=112109,[10]=112110,[11]=112111,[12]=112112",,122,,,
1122,高老庄1_2,110003,,1_2,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,[10]=112210,,123,,,
1123,高老庄1_3,100031,,1_3,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=112302,[3]=112303,[4]=112304,[5]=112305,[6]=112306,[8]=112308,[9]=112309,[10]=112310,[11]=112311,[12]=112312",,124,,,
1124,高老庄1_4,20002,,1_4,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=112402,[3]=112403,[4]=112404,[5]=112405,[6]=112406,[8]=112408,[9]=112409,[10]=112410,[11]=112411,[12]=112412",,125,,,
1125,高老庄1_5,120043,,1_5,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=112502,[3]=112503,[4]=112504,[5]=112505,[6]=112506,[8]=112508,[9]=112509,[10]=112510,[11]=112511,[12]=112512",,126,,,
1126,高老庄1_6,20007,,1_6,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=112602,[3]=112603,[4]=112604,[5]=112605,[6]=112606,[8]=112608,[9]=112609,[10]=112610,[11]=112611,[12]=112612",,127,,,
1127,高老庄1_7,110002,,1_7,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,[10]=112710,,128,,,
1128,高老庄1_8,100034,,1_8,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=112802,[3]=112803,[4]=112804,[5]=112805,[6]=112806,[8]=112808,[9]=112809,[10]=112810,[11]=112811,[12]=112812",,129,,,
1129,高老庄1_9,120043,,1_9,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=112902,[3]=112903,[4]=112904,[5]=112905,[6]=112906,[8]=112908,[9]=112909,[10]=112910,[11]=112911,[12]=112912",,130,,,
1130,高老庄1_10,110002,,1_10,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,[10]=113010,,131,,,
1131,高老庄2_1,100030,,2_1,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=113102,[3]=113103,[4]=113104,[5]=113105,[6]=113106,[8]=113108,[9]=113109,[10]=113110,[11]=113111,[12]=113112",,132,,,
1132,高老庄2_2,20007,,2_2,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=113202,[3]=113203,[4]=113204,[5]=113205,[6]=113206,[8]=113208,[9]=113209,[10]=113210,[11]=113211,[12]=113212",,133,,,
1133,高老庄2_3,20007,,2_3,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=113302,[3]=113303,[4]=113304,[5]=113305,[6]=113306,[8]=113308,[9]=113309,[10]=113310,[11]=113311,[12]=113312",,134,,,
1134,高老庄2_4,20007,,2_4,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=113402,[3]=113403,[4]=113404,[5]=113405,[6]=113406,[8]=113408,[9]=113409,[10]=113410,[11]=113411,[12]=113412",,135,,,
1135,高老庄2_5,20002,,2_5,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=113502,[3]=113503,[4]=113504,[5]=113505,[6]=113506,[8]=113508,[9]=113509,[10]=113510,[11]=113511,[12]=113512",,136,,,
1136,高老庄2_6,100032,,2_6,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=113602,[3]=113603,[4]=113604,[5]=113605,[6]=113606,[8]=113608,[9]=113609,[10]=113610,[11]=113611,[12]=113612",,137,,,
1137,高老庄2_7,110004,,2_7,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,[10]=113710,,138,,,
1138,高老庄2_8,100034,,2_8,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=113802,[3]=113803,[4]=113804,[5]=113805,[6]=113806,[8]=113808,[9]=113809,[10]=113810,[11]=113811,[12]=113812",,139,,,
1139,高老庄2_9,20001,,2_9,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=113902,[3]=113903,[4]=113904,[5]=113905,[6]=113906,[8]=113908,[9]=113909,[10]=113910,[11]=113911,[12]=113912",,140,,,
1140,高老庄2_10,120043,,2_10,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=114002,[3]=114003,[4]=114004,[5]=114005,[6]=114006,[8]=114008,[9]=114009,[10]=114010,[11]=114011,[12]=114012",,141,,,
1141,高老庄3_1,120043,,3_1,0,1015,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=114102,[3]=114103,[4]=114104,[5]=114105,[6]=114106,[8]=114108,[9]=114109,[10]=114110,[11]=114111,[12]=114112",,142,,,
1142,高老庄3_2,110003,,3_2,0,1015,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,[10]=114210,,143,,,
1143,高老庄3_3,110006,,3_3,0,1015,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,[10]=114310,,144,,,
1144,高老庄3_4,100033,,3_4,0,1015,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=114402,[3]=114403,[4]=114404,[5]=114405,[6]=114406,[8]=114408,[9]=114409,[10]=114410,[11]=114411,[12]=114412",,145,,,
1145,高老庄3_5,20010,,3_5,0,1015,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=114502,[3]=114503,[4]=114504,[5]=114505,[6]=114506,[8]=114508,[9]=114509,[10]=114510,[11]=114511,[12]=114512",,146,,,
1146,高老庄3_6,20006,,3_6,0,1015,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=114602,[3]=114603,[4]=114604,[5]=114605,[6]=114606,[8]=114608,[9]=114609,[10]=114610,[11]=114611,[12]=114612",,147,,,
1147,高老庄3_7,20005,,3_7,0,1015,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=114702,[3]=114703,[4]=114704,[5]=114705,[6]=114706,[8]=114708,[9]=114709,[10]=114710,[11]=114711,[12]=114712",,148,,,
1148,高老庄3_8,20006,,3_8,0,1015,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=114802,[3]=114803,[4]=114804,[5]=114805,[6]=114806,[8]=114808,[9]=114809,[10]=114810,[11]=114811,[12]=114812",,149,,,
1149,高老庄3_9,110005,,3_9,0,1015,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,[10]=114910,,150,,,
1150,高老庄3_10,20006,,3_10,0,1015,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=115002,[3]=115003,[4]=115004,[5]=115005,[6]=115006,[8]=115008,[9]=115009,[10]=115010,[11]=115011,[12]=115012",,151,,,
1151,高老庄4_1,110005,,4_1,0,1016,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,[10]=115110,,152,,,
1152,高老庄4_2,20011,,4_2,0,1016,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=115202,[3]=115203,[4]=115204,[5]=115205,[6]=115206,[8]=115208,[9]=115209,[10]=115210,[11]=115211,[12]=115212",,153,,,
1153,高老庄4_3,110001,,4_3,0,1016,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,[10]=115310,,154,,,
1154,高老庄4_4,20001,,4_4,0,1016,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=115402,[3]=115403,[4]=115404,[5]=115405,[6]=115406,[8]=115408,[9]=115409,[10]=115410,[11]=115411,[12]=115412",,155,,,
1155,高老庄4_5,110003,,4_5,0,1016,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,[10]=115510,,156,,,
1156,高老庄4_6,100032,,4_6,0,1016,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=115602,[3]=115603,[4]=115604,[5]=115605,[6]=115606,[8]=115608,[9]=115609,[10]=115610,[11]=115611,[12]=115612",,157,,,
1157,高老庄4_7,20002,,4_7,0,1016,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=115702,[3]=115703,[4]=115704,[5]=115705,[6]=115706,[8]=115708,[9]=115709,[10]=115710,[11]=115711,[12]=115712",,158,,,
1158,高老庄4_8,20010,,4_8,0,1016,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=115802,[3]=115803,[4]=115804,[5]=115805,[6]=115806,[8]=115808,[9]=115809,[10]=115810,[11]=115811,[12]=115812",,159,,,
1159,高老庄4_9,110003,,4_9,0,1016,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,[10]=115910,,160,,,
1160,高老庄4_10,100032,,4_10,0,1016,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=116002,[3]=116003,[4]=116004,[5]=116005,[6]=116006,[8]=116008,[9]=116009,[10]=116010,[11]=116011,[12]=116012",,161,,,
1161,高老庄5_1,120043,,5_1,0,1017,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,"[2]=116102,[3]=116103,[4]=116104,[5]=116105,[6]=116106,[8]=116108,[9]=116109,[10]=116110,[11]=116111,[12]=116112",,162,,,
1162,高老庄5_2,110004,,5_2,0,1017,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,高老庄,3,,,,[10]=116210,,163,,,
