entryId,名称,模型,类型(-1，分身半透明；-2，头顶；-3不透明),宠物半身像,怪物帮手提示对白,发招对白
113408,蝶精灵,100010,,100010,,
113409,白熊精,100008,,100008,,
113410,九尾狐,20007,,20007,,
113411,蚌精,100005,,100005,,
113412,白熊精,100008,,100008,,
113502,剑魂,100012,,100012,,
113503,五毒蝎,100021,,100021,,
113504,异面怪,100009,,100009,,
113505,瞌睡蛇,100020,,100020,,
113506,石巨人,100024,,100024,,
113508,邪毒蜂,100018,,100018,,
113509,强盗,100002,,100002,,
113510,剑侠兔,20002,,20002,,
113511,山精,100029,,100029,,
113512,石巨人,100024,,100024,,
113602,木鱼怪,100026,,100026,,
113603,林妖,100014,,100014,,
113604,木鱼怪,100026,,100026,,
113605,炎魔,100017,,100017,,
113606,炎魔,100017,,100017,,
113608,石狮,100007,,100007,,
113609,小乌龟,100001,,100001,,
113610,逸琼玄女,100032,,100032,,
113611,麟鹿,100015,,100015,,
113612,跳跳鼠,100004,,100004,,
113710,深渊之龙,100039,,100039,,
113802,灵猴,100023,,100023,,
113803,蝶精灵,100010,,100010,,
113804,石狮,100007,,100007,,
113805,瞌睡蛇,100020,,100020,,
113806,小僵尸,100019,,100019,,
113808,剑魂,100012,,100012,,
113809,巫龟,100022,,100022,,
113810,云中子,100034,,100034,,
113811,灵猴,100023,,100023,,
113812,五毒蝎,100021,,100021,,
113902,利刃猿,100028,,100028,,
113903,蝶精灵,100010,,100010,,
113904,瞌睡蛇,100020,,100020,,
113905,强盗,100002,,100002,,
113906,白熊精,100008,,100008,,
113908,蝶精灵,100010,,100010,,
113909,石巨人,100024,,100024,,
113910,鲛人,20001,,20001,,
113911,瞌睡蛇,100020,,100020,,
113912,石狮,100007,,100007,,
114002,强盗,100002,,100002,,
114003,石狮,100007,,100007,,
114004,邪毒蜂,100018,,100018,,
114005,白熊精,100008,,100008,,
114006,跳跳鼠,100004,,100004,,
114008,木鱼怪,100026,,100026,,
114009,木鱼怪,100026,,100026,,
114010,地域三头犬,20008,,20008,,
114011,魔爪花,100025,,100025,,
114012,五毒蝎,100021,,100021,,
114102,石巨人,100024,,100024,,
114103,小僵尸,100019,,100019,,
114104,林妖,100014,,100014,,
114105,白熊精,100008,,100008,,
114106,石狮,100007,,100007,,
114108,山精,100029,,100029,,
114109,魔爪花,100025,,100025,,
114110,地域三头犬,20008,,20008,,
114111,蚌精,100005,,100005,,
114112,小乌龟,100001,,100001,,
114210,穷奇,100038,,100038,,
114310,魑,100041,,100041,,
114402,蚌精,100005,,100005,,
114403,五毒蝎,100021,,100021,,
114404,跳跳鼠,100004,,100004,,
114405,利刃猿,100028,,100028,,
114406,硬壳龟,100027,,100027,,
114408,小僵尸,100019,,100019,,
114409,冰火螳螂,100016,,100016,,
114410,玉冥真人,100033,,100033,,
114411,石巨人,100024,,100024,,
114412,剑魂,100012,,100012,,
114502,白熊精,100008,,100008,,
114503,魔爪花,100025,,100025,,
114504,巫龟,100022,,100022,,
114505,蝶精灵,100010,,100010,,
114506,白熊精,100008,,100008,,
114508,强盗,100002,,100002,,
114509,木鱼怪,100026,,100026,,
114510,黑水玄蛇,20010,,20010,,
114511,蚌精,100005,,100005,,
114512,瞌睡蛇,100020,,100020,,
114602,剑魂,100012,,100012,,
114603,蝶精灵,100010,,100010,,
114604,小僵尸,100019,,100019,,
114605,石巨人,100024,,100024,,
114606,强盗,100002,,100002,,
114608,灵猴,100023,,100023,,
114609,寒霜狼,100011,,100011,,
114610,剑齿虎,20006,,20006,,
114611,石巨人,100024,,100024,,
114612,五毒蝎,100021,,100021,,
114702,异面怪,100009,,100009,,
114703,蛮牛,100006,,100006,,
114704,巫龟,100022,,100022,,
114705,石狮,100007,,100007,,
114706,古树精,100013,,100013,,
114708,灵猴,100023,,100023,,
114709,小僵尸,100019,,100019,,
114710,月光蝶,20005,,20005,,
114711,石巨人,100024,,100024,,
114712,五毒蝎,100021,,100021,,
114802,强盗,100002,,100002,,
114803,古树精,100013,,100013,,
114804,麟鹿,100015,,100015,,
114805,石狮,100007,,100007,,
114806,古树精,100013,,100013,,
114808,山精,100029,,100029,,
114809,灵猴,100023,,100023,,
114810,剑齿虎,20006,,20006,,
114811,灵猴,100023,,100023,,
114812,白熊精,100008,,100008,,
114910,魅,100040,,100040,,
115002,异面怪,100009,,100009,,
115003,蝶精灵,100010,,100010,,
115004,麟鹿,100015,,100015,,
115005,寒霜狼,100011,,100011,,
115006,石狮,100007,,100007,,
115008,小乌龟,100001,,100001,,
115009,炎魔,100017,,100017,,
115010,剑齿虎,20006,,20006,,
115011,灵猴,100023,,100023,,
115012,蝶精灵,100010,,100010,,
115110,魅,100040,,100040,,
115202,五毒蝎,100021,,100021,,
115203,灵猴,100023,,100023,,
115204,麟鹿,100015,,100015,,
115205,山精,100029,,100029,,
115206,异面怪,100009,,100009,,
115208,瞌睡蛇,100020,,100020,,
115209,小乌龟,100001,,100001,,
115210,忠勇兔,20011,,20011,,
115211,剑魂,100012,,100012,,
115212,小骷髅,100003,,100003,,
115310,靡籁,100036,,100036,,
115402,异面怪,100009,,100009,,
115403,灵猴,100023,,100023,,
115404,剑魂,100012,,100012,,
115405,白熊精,100008,,100008,,
115406,跳跳鼠,100004,,100004,,
115408,异面怪,100009,,100009,,
115409,林妖,100014,,100014,,
115410,鲛人,20001,,20001,,
115411,瞌睡蛇,100020,,100020,,
115412,小骷髅,100003,,100003,,
115510,穷奇,100038,,100038,,
115602,小骷髅,100003,,100003,,
115603,五毒蝎,100021,,100021,,
115604,剑魂,100012,,100012,,
115605,炎魔,100017,,100017,,
115606,异面怪,100009,,100009,,
115608,五毒蝎,100021,,100021,,
115609,木鱼怪,100026,,100026,,
115610,逸琼玄女,100032,,100032,,
115611,利刃猿,100028,,100028,,
115612,异面怪,100009,,100009,,
115702,小乌龟,100001,,100001,,
115703,魔爪花,100025,,100025,,
115704,冰火螳螂,100016,,100016,,
115705,强盗,100002,,100002,,
115706,小骷髅,100003,,100003,,
115708,麟鹿,100015,,100015,,
115709,白熊精,100008,,100008,,
115710,剑侠兔,20002,,20002,,
115711,跳跳鼠,100004,,100004,,
115712,石巨人,100024,,100024,,
115802,强盗,100002,,100002,,
115803,小僵尸,100019,,100019,,
115804,小僵尸,100019,,100019,,
115805,魔爪花,100025,,100025,,
115806,剑魂,100012,,100012,,
115808,山精,100029,,100029,,
115809,白熊精,100008,,100008,,
115810,黑水玄蛇,20010,,20010,,
115811,灵猴,100023,,100023,,
115812,木鱼怪,100026,,100026,,
115910,穷奇,100038,,100038,,
116002,蛮牛,100006,,100006,,
116003,麟鹿,100015,,100015,,
116004,巫龟,100022,,100022,,
116005,蛮牛,100006,,100006,,
116006,炎魔,100017,,100017,,
116008,利刃猿,100028,,100028,,
116009,瞌睡蛇,100020,,100020,,
116010,逸琼玄女,100032,,100032,,
116011,小僵尸,100019,,100019,,
116012,跳跳鼠,100004,,100004,,
116102,剑魂,100012,,100012,,
116103,利刃猿,100028,,100028,,
116104,石巨人,100024,,100024,,
116105,蚌精,100005,,100005,,
116106,蛮牛,100006,,100006,,
116108,蝶精灵,100010,,100010,,
116109,瞌睡蛇,100020,,100020,,
116110,地域三头犬,20008,,20008,,
116111,五毒蝎,100021,,100021,,
116112,麟鹿,100015,,100015,,
116210,深渊之龙,100039,,100039,,
116302,石巨人,100024,,100024,,
116303,邪毒蜂,100018,,100018,,
116304,硬壳龟,100027,,100027,,
116305,小乌龟,100001,,100001,,
116306,利刃猿,100028,,100028,,
116308,硬壳龟,100027,,100027,,
116309,山精,100029,,100029,,
116310,鲛人,20001,,20001,,
116311,小僵尸,100019,,100019,,
116312,小乌龟,100001,,100001,,
116410,深渊之龙,100039,,100039,,
116502,剑魂,100012,,100012,,
116503,古树精,100013,,100013,,
116504,强盗,100002,,100002,,
116505,石巨人,100024,,100024,,
116506,炎魔,100017,,100017,,
116508,寒霜狼,100011,,100011,,
116509,蚌精,100005,,100005,,
116510,剑齿虎,20006,,20006,,
116511,异面怪,100009,,100009,,
116512,异面怪,100009,,100009,,
116602,蛮牛,100006,,100006,,
116603,异面怪,100009,,100009,,
116604,冰火螳螂,100016,,100016,,
116605,石狮,100007,,100007,,
116606,蛮牛,100006,,100006,,
116608,剑魂,100012,,100012,,
116609,木鱼怪,100026,,100026,,
116610,上官清,100031,,100031,,
116611,五毒蝎,100021,,100021,,
116612,小骷髅,100003,,100003,,
116710,靡籁,100036,,100036,,
116810,混沌,100037,,100037,,
116902,灵猴,100023,,100023,,
116903,石狮,100007,,100007,,
116904,邪毒蜂,100018,,100018,,
116905,灵猴,100023,,100023,,
116906,小乌龟,100001,,100001,,
116908,灵猴,100023,,100023,,
116909,小乌龟,100001,,100001,,
116910,剑齿虎,20006,,20006,,
116911,剑魂,100012,,100012,,
116912,寒霜狼,100011,,100011,,
117002,跳跳鼠,100004,,100004,,
117003,冰火螳螂,100016,,100016,,
117004,炎魔,100017,,100017,,
117005,白熊精,100008,,100008,,
117006,寒霜狼,100011,,100011,,
117008,小僵尸,100019,,100019,,
117009,冰火螳螂,100016,,100016,,
117010,逸琼玄女,100032,,100032,,
117011,白熊精,100008,,100008,,
117012,炎魔,100017,,100017,,
117102,白熊精,100008,,100008,,
117103,小乌龟,100001,,100001,,
117104,蚌精,100005,,100005,,
117105,硬壳龟,100027,,100027,,
117106,硬壳龟,100027,,100027,,
117108,林妖,100014,,100014,,
117109,利刃猿,100028,,100028,,
117110,宠物剑邪,100030,,100030,,
117111,小僵尸,100019,,100019,,
117112,小僵尸,100019,,100019,,
117202,邪毒蜂,100018,,100018,,
117203,蝶精灵,100010,,100010,,
117204,蚌精,100005,,100005,,
117205,蚌精,100005,,100005,,
117206,硬壳龟,100027,,100027,,
117208,小乌龟,100001,,100001,,
117209,小僵尸,100019,,100019,,
117210,剑齿虎,20006,,20006,,
117211,炎魔,100017,,100017,,
117212,山精,100029,,100029,,
117302,强盗,100002,,100002,,
117303,小骷髅,100003,,100003,,
117304,白熊精,100008,,100008,,
117305,魔爪花,100025,,100025,,
117306,蝶精灵,100010,,100010,,
117308,林妖,100014,,100014,,
117309,邪毒蜂,100018,,100018,,
117310,剑侠兔,20002,,20002,,
117311,灵猴,100023,,100023,,
117312,硬壳龟,100027,,100027,,
117402,小乌龟,100001,,100001,,
117403,蝶精灵,100010,,100010,,
117404,异面怪,100009,,100009,,
117405,寒霜狼,100011,,100011,,
117406,异面怪,100009,,100009,,
117408,石狮,100007,,100007,,
117409,硬壳龟,100027,,100027,,
117410,月光蝶,20005,,20005,,
117411,炎魔,100017,,100017,,
117412,林妖,100014,,100014,,
117502,蛮牛,100006,,100006,,
117503,山精,100029,,100029,,
117504,小僵尸,100019,,100019,,
117505,林妖,100014,,100014,,
117506,蝶精灵,100010,,100010,,
117508,麟鹿,100015,,100015,,
117509,蛮牛,100006,,100006,,
117510,玉冥真人,100033,,100033,,
117511,异面怪,100009,,100009,,
117512,寒霜狼,100011,,100011,,
117602,小僵尸,100019,,100019,,
117603,小乌龟,100001,,100001,,
117604,跳跳鼠,100004,,100004,,
117605,强盗,100002,,100002,,
117606,小骷髅,100003,,100003,,
117608,石巨人,100024,,100024,,
117609,蛮牛,100006,,100006,,
117610,忠勇兔,20011,,20011,,
117611,炎魔,100017,,100017,,
117612,剑魂,100012,,100012,,
117702,小僵尸,100019,,100019,,
117703,跳跳鼠,100004,,100004,,
117704,利刃猿,100028,,100028,,
117705,剑魂,100012,,100012,,
117706,蛮牛,100006,,100006,,
117708,小乌龟,100001,,100001,,
117709,强盗,100002,,100002,,
117710,上官清,100031,,100031,,
117711,利刃猿,100028,,100028,,
117712,瞌睡蛇,100020,,100020,,
117810,穷奇,100038,,100038,,
117902,小僵尸,100019,,100019,,
117903,石巨人,100024,,100024,,
117904,山精,100029,,100029,,
117905,蛮牛,100006,,100006,,
117906,林妖,100014,,100014,,
117908,魔爪花,100025,,100025,,
117909,巫龟,100022,,100022,,
117910,九尾狐,20007,,20007,,
117911,林妖,100014,,100014,,
117912,山精,100029,,100029,,
118002,魔爪花,100025,,100025,,
118003,灵猴,100023,,100023,,
118004,异面怪,100009,,100009,,
118005,跳跳鼠,100004,,100004,,
118006,蝶精灵,100010,,100010,,
118008,魔爪花,100025,,100025,,
118009,山精,100029,,100029,,
118010,黑水玄蛇,20010,,20010,,
118011,邪毒蜂,100018,,100018,,
118012,石巨人,100024,,100024,,
118102,古树精,100013,,100013,,
118103,利刃猿,100028,,100028,,
118104,冰火螳螂,100016,,100016,,
118105,蝶精灵,100010,,100010,,
118106,五毒蝎,100021,,100021,,
118108,五毒蝎,100021,,100021,,
118109,蛮牛,100006,,100006,,
118110,忠勇兔,20011,,20011,,
118111,林妖,100014,,100014,,
118112,异面怪,100009,,100009,,
118202,利刃猿,100028,,100028,,
118203,冰火螳螂,100016,,100016,,
118204,炎魔,100017,,100017,,
118205,麟鹿,100015,,100015,,
118206,小乌龟,100001,,100001,,
118208,魔爪花,100025,,100025,,
118209,利刃猿,100028,,100028,,
118210,剑侠兔,20002,,20002,,
118211,小骷髅,100003,,100003,,
118212,蝶精灵,100010,,100010,,
118302,蚌精,100005,,100005,,
118303,麟鹿,100015,,100015,,
118304,炎魔,100017,,100017,,
118305,硬壳龟,100027,,100027,,
118306,小僵尸,100019,,100019,,
118308,小乌龟,100001,,100001,,
118309,强盗,100002,,100002,,
118310,忠勇兔,20011,,20011,,
118311,剑魂,100012,,100012,,
118312,木鱼怪,100026,,100026,,
118410,深渊之龙,100039,,100039,,
118510,混沌,100037,,100037,,
118610,魑,100041,,100041,,
118710,深渊之龙,100039,,100039,,
118802,跳跳鼠,100004,,100004,,
118803,麟鹿,100015,,100015,,
118804,蛮牛,100006,,100006,,
118805,小乌龟,100001,,100001,,
118806,石狮,100007,,100007,,
118808,跳跳鼠,100004,,100004,,
118809,木鱼怪,100026,,100026,,
118810,云中子,100034,,100034,,
118811,冰火螳螂,100016,,100016,,
118812,林妖,100014,,100014,,
118902,蚌精,100005,,100005,,
118903,蚌精,100005,,100005,,
118904,小骷髅,100003,,100003,,
118905,硬壳龟,100027,,100027,,
118906,硬壳龟,100027,,100027,,
118908,五毒蝎,100021,,100021,,
118909,炎魔,100017,,100017,,
118910,忠勇兔,20011,,20011,,
118911,剑魂,100012,,100012,,
118912,跳跳鼠,100004,,100004,,
119010,靡籁,100036,,100036,,
119102,五毒蝎,100021,,100021,,
119103,炎魔,100017,,100017,,
119104,灵猴,100023,,100023,,
119105,强盗,100002,,100002,,
119106,灵猴,100023,,100023,,
119108,冰火螳螂,100016,,100016,,
119109,蝶精灵,100010,,100010,,
119110,月光蝶,20005,,20005,,
119111,五毒蝎,100021,,100021,,
119112,跳跳鼠,100004,,100004,,
119202,蝶精灵,100010,,100010,,
119203,古树精,100013,,100013,,
119204,小乌龟,100001,,100001,,
119205,瞌睡蛇,100020,,100020,,
119206,蛮牛,100006,,100006,,
119208,硬壳龟,100027,,100027,,
119209,冰火螳螂,100016,,100016,,
119210,鲛人,20001,,20001,,
119211,山精,100029,,100029,,
119212,白熊精,100008,,100008,,
119310,穷奇,100038,,100038,,
119410,魑,100041,,100041,,
119502,石巨人,100024,,100024,,
119503,邪毒蜂,100018,,100018,,
119504,五毒蝎,100021,,100021,,
119505,剑魂,100012,,100012,,
119506,魔爪花,100025,,100025,,
119508,山精,100029,,100029,,
119509,古树精,100013,,100013,,
119510,逸琼玄女,100032,,100032,,
119511,魔爪花,100025,,100025,,
119512,山精,100029,,100029,,
119610,靡籁,100036,,100036,,
119710,混沌,100037,,100037,,
119802,蝶精灵,100010,,100010,,
119803,石巨人,100024,,100024,,
119804,魔爪花,100025,,100025,,
119805,灵猴,100023,,100023,,
119806,跳跳鼠,100004,,100004,,
119808,邪毒蜂,100018,,100018,,
119809,冰火螳螂,100016,,100016,,
119810,黑水玄蛇,20010,,20010,,
119811,麟鹿,100015,,100015,,
119812,异面怪,100009,,100009,,
119910,靡籁,100036,,100036,,
120002,麟鹿,100015,,100015,,
120003,跳跳鼠,100004,,100004,,
120004,寒霜狼,100011,,100011,,
120005,山精,100029,,100029,,
120006,瞌睡蛇,100020,,100020,,
120008,剑魂,100012,,100012,,
120009,小骷髅,100003,,100003,,
120010,忠勇兔,20011,,20011,,
120011,木鱼怪,100026,,100026,,
120012,硬壳龟,100027,,100027,,
120102,利刃猿,100028,,100028,,
120103,小乌龟,100001,,100001,,
120104,邪毒蜂,100018,,100018,,
120105,硬壳龟,100027,,100027,,
120106,小僵尸,100019,,100019,,
120108,石巨人,100024,,100024,,
120109,麟鹿,100015,,100015,,
120110,云中子,100034,,100034,,
120111,石巨人,100024,,100024,,
120112,古树精,100013,,100013,,
120202,冰火螳螂,100016,,100016,,
120203,跳跳鼠,100004,,100004,,
120204,石狮,100007,,100007,,
120205,小僵尸,100019,,100019,,
120206,寒霜狼,100011,,100011,,
120208,灵猴,100023,,100023,,
120209,寒霜狼,100011,,100011,,
120210,逸琼玄女,100032,,100032,,
120211,小乌龟,100001,,100001,,
120212,木鱼怪,100026,,100026,,
120310,魅,100040,,100040,,
120402,瞌睡蛇,100020,,100020,,
120403,蝶精灵,100010,,100010,,
120404,蝶精灵,100010,,100010,,
120405,麟鹿,100015,,100015,,
120406,瞌睡蛇,100020,,100020,,
120408,石巨人,100024,,100024,,
120409,瞌睡蛇,100020,,100020,,
120410,逸琼玄女,100032,,100032,,
120411,木鱼怪,100026,,100026,,
120412,强盗,100002,,100002,,
120502,五毒蝎,100021,,100021,,
120503,巫龟,100022,,100022,,
120504,蚌精,100005,,100005,,
120505,木鱼怪,100026,,100026,,
120506,木鱼怪,100026,,100026,,
120508,林妖,100014,,100014,,
120509,利刃猿,100028,,100028,,
120510,上官清,100031,,100031,,
120511,巫龟,100022,,100022,,
120512,白熊精,100008,,100008,,
120602,炎魔,100017,,100017,,
120603,跳跳鼠,100004,,100004,,
120604,石狮,100007,,100007,,
120605,小乌龟,100001,,100001,,
120606,寒霜狼,100011,,100011,,
120608,剑魂,100012,,100012,,
120609,蛮牛,100006,,100006,,
120610,忠勇兔,20011,,20011,,
120611,林妖,100014,,100014,,
120612,剑魂,100012,,100012,,
120710,魅,100040,,100040,,
120810,靡籁,100036,,100036,,
120910,魑,100041,,100041,,
121002,山精,100029,,100029,,
121003,强盗,100002,,100002,,
121004,古树精,100013,,100013,,
121005,小骷髅,100003,,100003,,
121006,石巨人,100024,,100024,,
121008,巫龟,100022,,100022,,
121009,瞌睡蛇,100020,,100020,,
121010,鲛人,20001,,20001,,
121011,小骷髅,100003,,100003,,
121012,木鱼怪,100026,,100026,,
121102,山精,100029,,100029,,
121103,古树精,100013,,100013,,
121104,强盗,100002,,100002,,
121105,蝶精灵,100010,,100010,,
121106,蛮牛,100006,,100006,,
121108,木鱼怪,100026,,100026,,
121109,魔爪花,100025,,100025,,
121110,逸琼玄女,100032,,100032,,
121111,小僵尸,100019,,100019,,
121112,山精,100029,,100029,,
121210,深渊之龙,100039,,100039,,
121302,灵猴,100023,,100023,,
121303,石巨人,100024,,100024,,
121304,硬壳龟,100027,,100027,,
121305,石狮,100007,,100007,,
121306,小骷髅,100003,,100003,,
121308,白熊精,100008,,100008,,
121309,小骷髅,100003,,100003,,
121310,剑侠兔,20002,,20002,,
121311,五毒蝎,100021,,100021,,
121312,白熊精,100008,,100008,,
121402,瞌睡蛇,100020,,100020,,
121403,冰火螳螂,100016,,100016,,
121404,魔爪花,100025,,100025,,
121405,林妖,100014,,100014,,
121406,林妖,100014,,100014,,
121408,巫龟,100022,,100022,,
121409,巫龟,100022,,100022,,
121410,九尾狐,20007,,20007,,
121411,剑魂,100012,,100012,,
121412,小骷髅,100003,,100003,,
121502,瞌睡蛇,100020,,100020,,
121503,石狮,100007,,100007,,
121504,跳跳鼠,100004,,100004,,
121505,魔爪花,100025,,100025,,
121506,灵猴,100023,,100023,,
121508,蛮牛,100006,,100006,,
121509,寒霜狼,100011,,100011,,
121510,剑齿虎,20006,,20006,,
121511,魔爪花,100025,,100025,,
121512,跳跳鼠,100004,,100004,,
121602,利刃猿,100028,,100028,,
121603,跳跳鼠,100004,,100004,,
121604,古树精,100013,,100013,,
121605,木鱼怪,100026,,100026,,
121606,麟鹿,100015,,100015,,
121608,跳跳鼠,100004,,100004,,
121609,白熊精,100008,,100008,,
121610,玉冥真人,100033,,100033,,
121611,麟鹿,100015,,100015,,
121612,五毒蝎,100021,,100021,,
121710,魑,100041,,100041,,
121802,瞌睡蛇,100020,,100020,,
121803,小僵尸,100019,,100019,,
121804,白熊精,100008,,100008,,
121805,石狮,100007,,100007,,
121806,小僵尸,100019,,100019,,
121808,灵猴,100023,,100023,,
121809,邪毒蜂,100018,,100018,,
121810,剑齿虎,20006,,20006,,
121811,白熊精,100008,,100008,,
121812,小僵尸,100019,,100019,,
121910,魑,100041,,100041,,
